   1.14999926       1.20424402       1.45638180     -0.456381828      0.204244062    
   1.16999924       1.19507623       1.46037519     -0.460375160      0.195076197    
   1.18999922       1.18583035       1.46418428     -0.464184344      0.185830295    
   1.20999920       1.17651010       1.46780789     -0.467807859      0.176510081    
   1.22999918       1.16711926       1.47124434     -0.471244276      0.167119250    
   1.24999917       1.15766156       1.47449219     -0.474492192      0.157661572    
   1.26999915       1.14814091       1.47755027     -0.477550298      0.148140848    
   1.28999913       1.13856089       1.48041737     -0.480417401      0.138560861    
   1.30999911       1.12892544       1.48309231     -0.483092368      0.128925443    
   1.32999909       1.11923850       1.48557401     -0.485574067      0.119238466    
   1.34999907       1.10950375       1.48786163     -0.487861574      0.109503798    
   1.36999905       1.09972537       1.48995399     -0.489953935       9.97253284E-02
   1.38999903       1.08990693       1.49185038     -0.491850317       8.99069682E-02
   1.40999901       1.08005261       1.49354994     -0.493549973       8.00526440E-02
   1.42999899       1.07016635       1.49505222     -0.495052218       7.01663047E-02
   1.44999897       1.06025195       1.49635649     -0.496356428       6.02518953E-02
   1.46999896       1.05031335       1.49746215     -0.497462124       5.03133871E-02
   1.48999894       1.04035473       1.49836886     -0.498368829       4.03547548E-02
   1.50999892       1.03038001       1.49907625     -0.499076217       3.03799808E-02
   1.52999890       1.02039301       1.49958396     -0.499583960       2.03930568E-02
   1.54999888       1.01039803       1.49989188     -0.499891877       1.03979744E-02
   1.56999886       1.00039876       1.49999988     -0.499999851       3.98733187E-04
   1.58999884      0.990399361       1.49990785     -0.499907821      -9.60066728E-03
   1.60999882      0.980403781       1.49961591     -0.499615848      -1.95962284E-02
   1.62999880      0.970416069       1.49912405     -0.499124020      -2.95839496E-02
   1.64999878      0.960440159       1.49843264     -0.498432577      -3.95598374E-02
   1.66999876      0.950480103       1.49754167     -0.497541726      -4.95199040E-02
   1.68999875      0.940539837       1.49645185     -0.496451914      -5.94601631E-02
   1.70999873      0.930623353       1.49516344     -0.495163500      -6.93766400E-02
   1.72999871      0.920734644       1.49367702     -0.493677020      -7.92653635E-02
   1.74999869      0.910877585       1.49199307     -0.491993099      -8.91223848E-02
   1.76999867      0.901056230       1.49011230     -0.490112364      -9.89437550E-02
   1.78999865      0.891274452       1.48803568     -0.488035619     -0.108725555    
   1.80999863      0.881536126       1.48576367     -0.485763639     -0.118463859    
   1.82999861      0.871845245       1.48329735     -0.483297378     -0.128154784    
   1.84999859      0.862205565       1.48063779     -0.480637789     -0.137794450    
   1.86999857      0.852621019       1.47778594     -0.477785975     -0.147378996    
   1.88999856      0.843095422       1.47474301     -0.474743038     -0.156904593    
   1.90999854      0.833632588       1.47151017     -0.471510202     -0.166367427    
   1.92999852      0.824236274       1.46808875     -0.468088776     -0.175763726    
   1.94999850      0.814910293       1.46448016     -0.464480132     -0.185089722    
   1.96999848      0.805658340       1.46068573     -0.460685700     -0.194341674    
   1.98999846      0.796484113       1.45670700     -0.456707001     -0.203515902    
   2.00999856      0.787391245       1.45254564     -0.452545583     -0.212608770    
   2.02999854      0.778383434       1.44820321     -0.448203206     -0.221616551    
   2.04999852      0.769464314       1.44368148     -0.443681538     -0.230535686    
   2.06999850      0.760637403       1.43898237     -0.438982397     -0.239362612    
   2.08999848      0.751906216       1.43410766     -0.434107661     -0.248093799    
   2.10999846      0.743274212       1.42905927     -0.429059297     -0.256725758    
   2.12999845      0.734745026       1.42383933     -0.423839331     -0.265255004    
   2.14999843      0.726321816       1.41844988     -0.418449819     -0.273678184    
   2.16999841      0.718008161       1.41289294     -0.412892938     -0.281991869    
   2.18999839      0.709807217       1.40717089     -0.407170922     -0.290192783    
   2.20999837      0.701722383       1.40128601     -0.401286006     -0.298277617    
   2.22999835      0.693756878       1.39524055     -0.395240605     -0.306243122    
   2.24999833      0.685913801       1.38903713     -0.389037132     -0.314086169    
   2.26999831      0.678196430       1.38267803     -0.382678032     -0.321803570    
   2.28999829      0.670607746       1.37616587     -0.376165837     -0.329392254    
   2.30999827      0.663150787       1.36950326     -0.369503230     -0.336849183    
   2.32999825      0.655828595       1.36269283     -0.362692803     -0.344171375    
   2.34999824      0.648644090       1.35573733     -0.355737299     -0.351355910    
   2.36999822      0.641600132       1.34863949     -0.348639518     -0.358399898    
   2.38999820      0.634699464       1.34140229     -0.341402262     -0.365300536    
   2.40999818      0.627944946       1.33402848     -0.334028482     -0.372055084    
   2.42999816      0.621339202       1.32652104     -0.326521069     -0.378660798    
   2.44999814      0.614884973       1.31888306     -0.318883061     -0.385115027    
   2.46999812      0.608584762       1.31111753     -0.311117500     -0.391415238    
   2.48999810      0.602441072       1.30322754     -0.303227514     -0.397558898    
   2.50999808      0.596456468       1.29521620     -0.295216233     -0.403543532    
   2.52999806      0.590633273       1.28708684     -0.287086874     -0.409366757    
   2.54999804      0.584973812       1.27884269     -0.278842658     -0.415026218    
   2.56999803      0.579480290       1.27048695     -0.270486951     -0.420519710    
   2.58999801      0.574155033       1.26202297     -0.262023032     -0.425844967    
   2.60999799      0.569000125       1.25345433     -0.253454298     -0.430999905    
   2.62999797      0.564017534       1.24478424     -0.244784191     -0.435982466    
   2.64999795      0.559209347       1.23601615     -0.236016169     -0.440790623    
   2.66999793      0.554577529       1.22715378     -0.227153763     -0.445422471    
   2.68999791      0.550123811       1.21820045     -0.218200475     -0.449876159    
   2.70999789      0.545850098       1.20915997     -0.209159926     -0.454149902    
   2.72999787      0.541758060       1.20003569     -0.200035706     -0.458241969    
   2.74999785      0.537849188       1.19083142     -0.190831482     -0.462150782    
   2.76999784      0.534125268       1.18155098     -0.181550935     -0.465874732    
   2.78999782      0.530587673       1.17219782     -0.172197759     -0.469412327    
   2.80999780      0.527237833       1.16277575     -0.162775710     -0.472762167    
   2.82999778      0.524077058       1.15328860     -0.153288558     -0.475922912    
   2.84999776      0.521106720       1.14374006     -0.143740073     -0.478893310    
   2.86999774      0.518327832       1.13413405     -0.134134114     -0.481672138    
   2.88999772      0.515741706       1.12447453     -0.124474496     -0.484258294    
   2.90999770      0.513349235       1.11476505     -0.114765093     -0.486650765    
   2.92999768      0.511151433       1.10500979     -0.105009779     -0.488848597    
   2.94999766      0.509149134       1.09521246      -9.52124745E-02 -0.490850866    
   2.96999764      0.507343173       1.08537710      -8.53770748E-02 -0.492656827    
   2.98999763      0.505734265       1.07550752      -7.55075291E-02 -0.494265735    
   3.00999761      0.504323065       1.06560779      -6.56077862E-02 -0.495676935    
   3.02999759      0.503110170       1.05568182      -5.56817949E-02 -0.496889859    
   3.04999757      0.502095938       1.04573357      -4.57335338E-02 -0.497904062    
   3.06999755      0.501280904       1.03576696      -3.57669778E-02 -0.498719096    
   3.08999753      0.500665367       1.02578616      -2.57861167E-02 -0.499334633    
   3.10999751      0.500249505       1.01579499      -1.57949440E-02 -0.499750465    
   3.12999749      0.500033617       1.00579751      -5.79745090E-03 -0.499966383    
   3.14999747      0.500017643      0.995797634       4.20236029E-03 -0.499982327    
   3.16999745      0.500201702      0.985799491       1.42004900E-02 -0.499798298    
   3.18999743      0.500585675      0.975807071       2.41929404E-02 -0.499414355    
   3.20999742      0.501169324      0.965824306       3.41757126E-02 -0.498830646    
   3.22999740      0.501952589      0.955855191       4.41448167E-02 -0.498047411    
   3.24999738      0.502935052      0.945903718       5.40962629E-02 -0.497064978    
   3.26999736      0.504116297      0.935973942       6.40260726E-02 -0.495883733    
   3.28999734      0.505495906      0.926069736       7.39302710E-02 -0.494504124    
   3.30999732      0.507073283      0.916195095       8.38048980E-02 -0.492926717    
   3.32999730      0.508847833      0.906354010       9.36460048E-02 -0.491152138    
   3.34999728      0.510818839      0.896550357      0.103449658     -0.489181131    
   3.36999726      0.512985587      0.886788070      0.113211930     -0.487014443    
   3.38999724      0.515347064      0.877071083      0.122928917     -0.484652936    
   3.40999722      0.517902374      0.867403269      0.132596731     -0.482097596    
   3.42999721      0.520650566      0.857788503      0.142211512     -0.479349434    
   3.44999719      0.523590446      0.848230600      0.151769415     -0.476409525    
   3.46999717      0.526720941      0.838733375      0.161266610     -0.473279059    
   3.48999715      0.530040681      0.829300702      0.170699298     -0.469959319    
   3.50999713      0.533548474      0.819936275      0.180063710     -0.466451555    
   3.52999711      0.537242770      0.810643911      0.189356104     -0.462757230    
   3.54999709      0.541122198      0.801427245      0.198572755     -0.458877832    
   3.56999707      0.545185089      0.792290032      0.207709968     -0.454814881    
   3.58999705      0.549430013      0.783235908      0.216764107     -0.450569987    
   3.60999703      0.553855121      0.774268448      0.225731552     -0.446144879    
   3.62999701      0.558458686      0.765391290      0.234608695     -0.441541344    
   3.64999700      0.563238859      0.756608009      0.243392006     -0.436761171    
   3.66999698      0.568193674      0.747922063      0.252077967     -0.431806326    
   3.68999696      0.573321223      0.739336908      0.260663092     -0.426678747    
   3.70999694      0.578619480      0.730856061      0.269143969     -0.421380490    
   3.72999692      0.584086299      0.722482800      0.277517170     -0.415913701    
   3.74999690      0.589719415      0.714220643      0.285779387     -0.410280555    
   3.76999688      0.595516682      0.706072688      0.293927282     -0.404483318    
   3.78999686      0.601475716      0.698042393      0.301957637     -0.398524255    
   3.80999684      0.607594192      0.690132856      0.309867173     -0.392405808    
   3.82999682      0.613869548      0.682347178      0.317652792     -0.386130422    
   3.84999681      0.620299459      0.674688637      0.325311363     -0.379700571    
   3.86999679      0.626881123      0.667160213      0.332839787     -0.373118848    
   3.88999677      0.633612156      0.659764886      0.340235114     -0.366387874    
   3.90999675      0.640489638      0.652505696      0.347494304     -0.359510362    
   3.92999673      0.647510946      0.645385444      0.354614556     -0.352489054    
   3.94999671      0.654673219      0.638407111      0.361592919     -0.345326751    
   3.96999669      0.661973715      0.631573319      0.368426681     -0.338026315    
   3.98999667      0.669409335      0.624886930      0.375113070     -0.330590665    
   4.00999689      0.676977277      0.618350506      0.381649494     -0.323022693    
   4.02999735      0.684674561      0.611966670      0.388033330     -0.315325439    
   4.04999781      0.692497969      0.605738044      0.394261956     -0.307502061    
   4.06999826      0.700444341      0.599667132      0.400332868     -0.299555659    
   4.08999872      0.708510518      0.593756318      0.406243652     -0.291489452    
   4.10999918      0.716693401      0.588008046      0.411991924     -0.283306628    
   4.12999964      0.724989533      0.582424581      0.417575419     -0.275010496    
   4.15000010      0.733395696      0.577008128      0.422991872     -0.266604334    
   4.17000055      0.741908431      0.571760893      0.428239137     -0.258091539    
   4.19000101      0.750524461      0.566684902      0.433315098     -0.249475524    
   4.21000147      0.759240270      0.561782300      0.438217700     -0.240759701    
   4.23000193      0.768052399      0.557054937      0.442945063     -0.231947586    
   4.25000238      0.776957333      0.552504778      0.447495222     -0.223042682    
   4.27000284      0.785951436      0.548133612      0.451866359     -0.214048550    
   4.29000330      0.795031190      0.543943226      0.456056774     -0.204968810    
   4.31000376      0.804192901      0.539935231      0.460064769     -0.195807084    
   4.33000422      0.813432992      0.536111295      0.463888705     -0.186567023    
   4.35000467      0.822747648      0.532472849      0.467527121     -0.177252352    
   4.37000513      0.832133234      0.529021502      0.470978498     -0.167866766    
   4.39000559      0.841585994      0.525758505      0.474241495     -0.158414036    
   4.41000605      0.851102054      0.522685170      0.477314800     -0.148897931    
   4.43000650      0.860677719      0.519802809      0.480197161     -0.139322281    
   4.45000696      0.870309114      0.517112553      0.482887447     -0.129690886    
   4.47000742      0.879992366      0.514615417      0.485384554     -0.120007627    
   4.49000788      0.889723659      0.512312472      0.487687528     -0.110276356    
   4.51000834      0.899498999      0.510204554      0.489795417     -0.100500979    
   4.53000879      0.909314632      0.508292615      0.491707385      -9.06853974E-02
   4.55000925      0.919166446      0.506577313      0.493422687      -8.08335468E-02
   4.57000971      0.929050624      0.505059421      0.494940579      -7.09493533E-02
   4.59001017      0.938963234      0.503739476      0.496260524      -6.10367879E-02
   4.61001062      0.948900223      0.502618074      0.497381955      -5.10998033E-02
   4.63001108      0.958857596      0.501695573      0.498304427      -4.11423780E-02
   4.65001154      0.968831480      0.500972390      0.499027580      -3.11684981E-02
   4.67001200      0.978817821      0.500448883      0.499551117      -2.11821496E-02
   4.69001245      0.988812685      0.500125170      0.499874830      -1.11873290E-02
   4.71001291      0.998811960      0.500001431      0.499998599      -1.18803268E-03
   4.73001337       1.00881171      0.500077665      0.499922335       8.81173927E-03
   4.75001383       1.01880801      0.500353873      0.499646127       1.88079849E-02
   4.77001429       1.02879667      0.500829935      0.499170065       2.87967101E-02
   4.79001474       1.03877389      0.501505673      0.498494327       3.87739129E-02
   4.81001520       1.04873562      0.502380848      0.497619182       4.87356074E-02
   4.83001566       1.05867779      0.503455043      0.496544987       5.86778112E-02
   4.85001612       1.06859660      0.504727840      0.495272160       6.85965419E-02
   4.87001657       1.07848787      0.506198764      0.493801236       7.84878284E-02
   4.89001703       1.08834767      0.507867217      0.492132783       8.83477256E-02
   4.91001749       1.09817231      0.509732485      0.490267485       9.81722772E-02
   4.93001795       1.10795760      0.511793971      0.488206059      0.107957564    
   4.95001841       1.11769962      0.514050603      0.485949367      0.117699668    
   4.97001886       1.12739468      0.516501725      0.483498275      0.127394691    
   4.99001932       1.13703871      0.519146204      0.480853796      0.137038752    
   5.01001978       1.14662802      0.521983027      0.478016973      0.146627992    
   5.03002024       1.15615857      0.525011063      0.474988937      0.156158596    
   5.05002069       1.16562676      0.528229117      0.471770912      0.165626720    
   5.07002115       1.17502856      0.531635880      0.468364149      0.175028607    
   5.09002161       1.18436050      0.535229921      0.464770079      0.184360474    
   5.11002207       1.19361854      0.539009929      0.460990071      0.193618596    
   5.13002253       1.20279932      0.542974353      0.457025677      0.202799261    
   5.15002298       1.21189880      0.547121525      0.452878445      0.211898819    
   5.17002344       1.22091365      0.551449895      0.448550075      0.220913604    
   5.19002390       1.22984004      0.555957675      0.444042295      0.229840040    
   5.21002436       1.23867452      0.560643077      0.439356893      0.238674521    
   5.23002481       1.24741352      0.565504313      0.434495717      0.247413546    
   5.25002527       1.25605357      0.570539236      0.429460764      0.256053597    
   5.27002573       1.26459122      0.575745940      0.424254030      0.264591217    
   5.29002619       1.27302301      0.581122398      0.418877602      0.273023009    
   5.31002665       1.28134561      0.586666405      0.413333595      0.281345576    
   5.33002710       1.28955567      0.592375755      0.407624245      0.289555639    
   5.35002756       1.29764986      0.598248124      0.401751876      0.297649860    
   5.37002802       1.30562496      0.604281187      0.395718783      0.305624992    
   5.39002848       1.31347787      0.610472560      0.389527410      0.313477904    
   5.41002893       1.32120538      0.616819739      0.383180231      0.321205407    
   5.43002939       1.32880449      0.623320222      0.376679748      0.328804433    
   5.45002985       1.33627200      0.629971385      0.370028615      0.336271942    
   5.47003031       1.34360492      0.636770546      0.363229454      0.343604952    
   5.49003077       1.35080051      0.643714964      0.356285036      0.350800484    
   5.51003122       1.35785568      0.650801897      0.349198073      0.357855707    
   5.53003168       1.36476779      0.658028603      0.341971427      0.364767790    
   5.55003214       1.37153399      0.665392041      0.334607989      0.371533960    
   5.57003260       1.37815154      0.672889292      0.327110708      0.378151536    
   5.59003305       1.38461781      0.680517435      0.319482595      0.384617835    
   5.61003351       1.39093029      0.688273311      0.311726660      0.390930265    
   5.63003397       1.39708638      0.696153939      0.303846061      0.397086352    
   5.65003443       1.40308356      0.704156101      0.295843899      0.403083593    
   5.67003489       1.40891957      0.712276578      0.287723422      0.408919603    
   5.69003534       1.41459203      0.720512152      0.279487848      0.414592028    
   5.71003580       1.42009854      0.728859544      0.271140456      0.420098603    
   5.73003626       1.42543721      0.737315357      0.262684643      0.425437152    
   5.75003672       1.43060553      0.745876312      0.254123718      0.430605531    
   5.77003717       1.43560171      0.754538834      0.245461166      0.435601681    
   5.79003763       1.44042349      0.763299584      0.236700431      0.440423548    
   5.81003809       1.44506931      0.772154987      0.227844998      0.445069283    
   5.83003855       1.44953692      0.781101584      0.218898430      0.449536949    
   5.85003901       1.45382476      0.790135682      0.209864303      0.453824818    
   5.87003946       1.45793116      0.799253762      0.200746238      0.457931161    
   5.89003992       1.46185434      0.808452129      0.191547856      0.461854309    
   5.91004038       1.46559274      0.817727149      0.182272866      0.465592742    
   5.93004084       1.46914494      0.827075005      0.172924966      0.469144911    
   5.95004129       1.47250938      0.836492121      0.163507894      0.472509444    
   5.97004175       1.47568488      0.845974565      0.154025421      0.475684941    
   5.99004221       1.47867012      0.855518699      0.144481331      0.478670180    
   6.01004267       1.48146391      0.865120530      0.134879455      0.481463939    
   6.03004313       1.48406506      0.874776363      0.125223622      0.484065115    
   6.05004358       1.48647261      0.884482324      0.115517691      0.486472666    
   6.07004404       1.48868561      0.894234419      0.105765559      0.488685638    
   6.09004450       1.49070311      0.904028893       9.59711224E-02  0.490703106    
   6.11004496       1.49252427      0.913861692       8.61382931E-02  0.492524296    
   6.13004541       1.49414849      0.923729002       7.62710124E-02  0.494148493    
   6.15004587       1.49557495      0.933626771       6.63732216E-02  0.495575011    
   6.17004633       1.49680328      0.943551123       5.64488806E-02  0.496803313    
   6.19004679       1.49783289      0.953498065       4.65019606E-02  0.497832865    
   6.21004725       1.49866331      0.963463545       3.65364365E-02  0.498663306    
   6.23004770       1.49929428      0.973443687       2.65563000E-02  0.499294251    
   6.25004816       1.49972558      0.983434439       1.65655408E-02  0.499725521    
   6.27004862       1.49995685      0.993431866       6.56815572E-03  0.499956846    
   6.29004908       1.49998820       1.00343192      -3.43185756E-03  0.499988228    
   6.31004953       1.49981952       1.01343048      -1.34304976E-02  0.499819577    
   6.33004999       1.49945104       1.02342379      -2.34237649E-02  0.499451011    
   6.35005045       1.49888265       1.03340769      -3.34076658E-02  0.498882681    
   6.37005091       1.49811482       1.04337823      -4.33782004E-02  0.498114765    
   6.39005136       1.49714756       1.05333138      -5.33313826E-02  0.497147620    
   6.41005182       1.49598157       1.06326318      -6.32632375E-02  0.495981604    
   6.43005228       1.49461722       1.07316983      -7.31697828E-02  0.494617224    
   6.45005274       1.49305499       1.08304703      -8.30470547E-02  0.493054956    
   6.47005320       1.49129546       1.09289110      -9.28911120E-02  0.491295487    
   6.49005365       1.48933947       1.10269797     -0.102698013      0.489339471    
   6.51005411       1.48718774       1.11246383     -0.112463839      0.487187743    
   6.53005457       1.48484111       1.12218463     -0.122184671      0.484841108    
   6.55005503       1.48230052       1.13185668     -0.131856635      0.482300550    
   6.57005548       1.47956705       1.14147580     -0.141475841      0.479567081    
   6.59005594       1.47664177       1.15103841     -0.151038468      0.476641774    
   6.61005640       1.47352576       1.16054070     -0.160540685      0.473525792    
   6.63005686       1.47022045       1.16997862     -0.169978678      0.470220417    
   6.65005732       1.46672702       1.17934871     -0.179348677      0.466726959    
   6.67005777       1.46304679       1.18864691     -0.188646942      0.463046789    
   6.69005823       1.45918143       1.19786978     -0.197869733      0.459181398    
   6.71005869       1.45513237       1.20701337     -0.207013384      0.455132335    
   6.73005915       1.45090127       1.21607423     -0.216074228      0.450901240    
   6.75005960       1.44648981       1.22504866     -0.225048646      0.446489751    
   6.77006006       1.44189966       1.23393309     -0.233933046      0.441899687    
   6.79006052       1.43713284       1.24272382     -0.242723867      0.437132835    
   6.81006098       1.43219113       1.25141764     -0.251417577      0.432191163    
   6.83006144       1.42707658       1.26001072     -0.260010749      0.427076578    
   6.85006189       1.42179120       1.26849985     -0.268499911      0.421791166    
   6.87006235       1.41633701       1.27688169     -0.276881665      0.416337043    
   6.89006281       1.41071641       1.28515267     -0.285152674      0.410716385    
   6.91006327       1.40493143       1.29330957     -0.293309599      0.404931456    
   6.93006372       1.39898455       1.30134916     -0.301349223      0.398984522    
   6.95006418       1.39287806       1.30926824     -0.309268296      0.392877996    
   6.97006464       1.38661432       1.31706357     -0.317063630      0.386614352    
   6.99006510       1.38019598       1.32473218     -0.324732184      0.380196005    
   7.01006556       1.37362564       1.33227086     -0.332270831      0.373625606    
   7.03006601       1.36690581       1.33967662     -0.339676559      0.366905779    
   7.05006647       1.36003911       1.34694648     -0.346946418      0.360039145    
   7.07006693       1.35302854       1.35407746     -0.354077488      0.353028506    
   7.09006739       1.34587669       1.36106694     -0.361066937      0.345876664    
   7.11006784       1.33858645       1.36791193     -0.367911935      0.338586479    
   7.13006830       1.33116078       1.37460983     -0.374609798      0.331160843    
   7.15006876       1.32360268       1.38115776     -0.381157786      0.323602736    
   7.17006922       1.31591523       1.38755333     -0.387553334      0.315915197    
   7.19006968       1.30810130       1.39379382     -0.393793851      0.308101296    
   7.21007013       1.30016410       1.39987683     -0.399876863      0.300164133    
   7.23007059       1.29210687       1.40579987     -0.405799896      0.292106897    
   7.25007105       1.28393281       1.41156065     -0.411560625      0.283932835    
   7.27007151       1.27564526       1.41715670     -0.417156696      0.275645196    
   7.29007196       1.26724732       1.42258596     -0.422585934      0.267247319    
   7.31007242       1.25874257       1.42784619     -0.427846134      0.258742511    
   7.33007288       1.25013423       1.43293524     -0.432935178      0.250134200    
   7.35007334       1.24142587       1.43785107     -0.437851071      0.241425857    
   7.37007380       1.23262095       1.44259179     -0.442591786      0.232620940    
   7.39007425       1.22372293       1.44715548     -0.447155505      0.223722965    
   7.41007471       1.21473551       1.45154035     -0.451540321      0.214735493    
   7.43007517       1.20566213       1.45574450     -0.455744535      0.205662146    
   7.45007563       1.19650650       1.45976639     -0.459766448      0.196506515    
   7.47007608       1.18727231       1.46360445     -0.463604450      0.187272295    
   7.49007654       1.17796314       1.46725702     -0.467257023      0.177963153    
   7.51007700       1.16858280       1.47072268     -0.470722675      0.168582827    
   7.53007746       1.15913510       1.47399998     -0.474000037      0.159135073    
   7.55007792       1.14962363       1.47708774     -0.477087796      0.149623662    
   7.57007837       1.14005244       1.47998476     -0.479984730      0.140052393    
   7.59007883       1.13042510       1.48268962     -0.482689649      0.130425110    
   7.61007929       1.12074566       1.48520148     -0.485201478      0.120745651    
   7.63007975       1.11101794       1.48751926     -0.487519264      0.111017898    
   7.65008020       1.10124576       1.48964202     -0.489642024      0.101245739    
   7.67008066       1.09143305       1.49156892     -0.491568923       9.14330781E-02
   7.69008112       1.08158386       1.49329925     -0.493299186       8.15838426E-02
   7.71008158       1.07170200       1.49483216     -0.494832128       7.17019737E-02
   7.73008204       1.06179142       1.49616718     -0.496167123       6.17914200E-02
   7.75008249       1.05185616       1.49730372     -0.497303665       5.18561564E-02
   7.77008295       1.04190016       1.49824131     -0.498241276       4.19001468E-02
   7.79008341       1.03192735       1.49897957     -0.498979598       3.19273770E-02
   7.81008387       1.02194178       1.49951839     -0.499518335       2.19418351E-02
   7.83008432       1.01194751       1.49985719     -0.499857247       1.19475182E-02
   7.85008478       1.00194848       1.49999619     -0.499996215       1.94842124E-03
   7.87008524      0.991948545       1.49993515     -0.499935180      -8.05145502E-03
   7.89008570      0.981951892       1.49967420     -0.499674171      -1.80481095E-02
   7.91008615      0.971962452       1.49921322     -0.499213278      -2.80375462E-02
   7.93008661      0.961984217       1.49855268     -0.498552710      -3.80157679E-02
   7.95008707      0.952021241       1.49769270     -0.497692704      -4.79787812E-02
   7.97008753      0.942077398       1.49663365     -0.496633649      -5.79226054E-02
   7.99008799      0.932156742       1.49537587     -0.495375901      -6.78432584E-02
   8.01008797      0.922263443       1.49392009     -0.493920058      -7.77365342E-02
   8.03008842      0.912401021       1.49226665     -0.492266625      -8.75989571E-02
   8.05008888      0.902573645       1.49041629     -0.490416259      -9.74263400E-02
   8.07008934      0.892785251       1.48836970     -0.488369733     -0.107214749    
   8.09008980      0.883039713       1.48612785     -0.486127853     -0.116960272    
   8.11009026      0.873340964       1.48369145     -0.483691514     -0.126659021    
   8.13009071      0.863692880       1.48106170     -0.481061727     -0.136307091    
   8.15009117      0.854099393       1.47823954     -0.478239477     -0.145900637    
   8.17009163      0.844564199       1.47522593     -0.475225955     -0.155435830    
   8.19009209      0.835091174       1.47202229     -0.472022325     -0.164908841    
   8.21009254      0.825684071       1.46862984     -0.468629897     -0.174315900    
   8.23009300      0.816346765       1.46504998     -0.465049982     -0.183653221    
   8.25009346      0.807082891       1.46128404     -0.461284071     -0.192917079    
   8.27009392      0.797896206       1.45733368     -0.457333654     -0.202103779    
